path,size,category,keep_or_exclude,release_destination,reason,license_status,contains_old_name,contains_hardcoded_path,contains_sensitive_information
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'brown'), LeftQuadrant(o0), Near(o1, o2, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'cyan'), FrontOf(o1, o2), Near(o0, o2, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'gray'), Near(o0, o1, 1.0), RightQuadrant(o0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'green'), LeftOf(o0, o1), Near(o0, o1, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'green'), Near(o0, o1, 1.0), RightOf(o0, o1))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'purple'), Far(o0, o1, 3.0), Near(o1, o2, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'purple'), LeftOf(o0, o1), Near(o0, o1, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'purple'), LeftOf(o0, o1), Near(o1, o2, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'red'), LeftOf(o0, o1), Near(o0, o1, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'red'), LeftOf(o0, o1), RightQuadrant(o0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'red'), Near(o1, o2, 1.0), RightQuadrant(o0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o0, 'yellow'), Near(o0, o1, 1.0), RightQuadrant(o0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o1, 'blue'), LeftOf(o0, o1), Near(o0, o1, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o1, 'brown'), LeftQuadrant(o1), Near(o0, o1, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o1, 'brown'), Near(o0, o1, 1.0), RightQuadrant(o1))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o1, 'gray'), LeftOf(o0, o1), Near(o0, o1, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o1, 'gray'), LeftQuadrant(o0), Near(o0, o1, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o1, 'green'), LeftQuadrant(o0), Near(o0, o1, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o1, 'yellow'), FrontOf(o1, o2), Near(o0, o2, 1.0))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o1, 'yellow'), Near(o0, o1, 1.0), RightQuadrant(o1))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(BottomQuadrant(o0), Color(o1, 'yellow'), Near(o0, o1, 1.0), TopQuadrant(o1))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/(Color(o0, 'blue'), LeftQuadrant(o0), Near(o0, o1, 1.0), RightQuadrant(o1))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_easy/queries.csv,2975,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_hard/queries.csv,7847,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/synthetic_scene_graph_medium/queries.csv,6616,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_duration/Duration(Far(o0, o1, 3.0), 5); Near(o0, o1, 1.0); Far(o0, o1, 3.0)_labels.json",30240,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_handwritten/(Behind(o0, o1), LeftQuadrant(o0), Near(o0, o1, 1.0))_labels.json",30240,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_handwritten/(BottomQuadrant(o0), Far(o0, o1, 3.0)); Near(o0, o1, 1.0)_labels.json",30240,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_handwritten/(BottomQuadrant(o0), Near(o0, o1, 1.0))_labels.json",30240,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_handwritten/(Far(o0, o1, 3.0), LeftQuadrant(o0)); (LeftQuadrant(o0), Near(o0, o1, 1.0))_labels.json",30240,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_handwritten/(FrontOf(o0, o1), TopQuadrant(o0))_labels.json",30240,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_handwritten/Far(o0, o1, 3.0); (Behind(o0, o1), LeftQuadrant(o0), Near(o0, o1, 1.0))_labels.json",30240,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_handwritten/Far(o0, o1, 3.0); (Behind(o0, o1), Near(o0, o1, 1.0))_labels.json",30240,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_handwritten/Far(o0, o1, 3.0); Near(o0, o1, 1.0); Far(o0, o1, 3.0)_labels.json",30240,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_handwritten/Near(o0, o1, 1.0); Far(o0, o1, 3.0)_labels.json",30240,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/trajectories_handwritten/note.md,868,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/user_study_queries_scene_graph/(Behind(o0, o1), BottomQuadrant(o1), Color(o0, 'purple'), Material(o0, 'metal'))_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/user_study_queries_scene_graph/(Color(o0, 'red'), Far(o0, o1, 3.0), Shape(o1, 'cylinder')); Near(o0, o1, 1.0)_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/user_study_queries_scene_graph/(Color(o0, 'yellow'), Color(o1, 'blue'), LeftOf(o0, o1)); RightOf(o0, o1)_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/user_study_queries_scene_graph/(Color(o0, 'yellow'), LeftOf(o0, o1), Shape(o1, 'sphere')); RightOf(o0, o1)_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/user_study_queries_scene_graph/(LeftOf(o0, o1), Shape(o0, 'sphere'), Shape(o1, 'sphere')); RightOf(o0, o1)_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/user_study_queries_scene_graph/Behind(o0, o1); (FrontOf(o0, o1), Near(o0, o2, 1.0)); Behind(o0, o1)_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/user_study_queries_scene_graph/FrontOf(o0, o1); (Behind(o0, o1), Near(o0, o2, 1.0)); FrontOf(o0, o1)_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/user_study_queries_scene_graph/LeftOf(o0, o1); (Near(o0, o2, 1.0), RightOf(o0, o1)); LeftOf(o0, o1)_labels.json",30000,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/warsaw/(DistanceSmall(o0, o1, 100.0), Eastward2(o0), Eastward2(o1))_labels.json",216477,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/warsaw/(DistanceSmall(o0, o1, 100.0), Eastward3(o0), Eastward3(o1))_labels.json",216477,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/warsaw/(DistanceSmall(o0, o1, 100.0), Eastward4(o0), Eastward4(o1))_labels.json",216477,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/warsaw/(Eastward2(o0), Eastward4(o1)); (Eastward2(o0), Eastward3(o1))_labels.json",216478,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
"DB_Baselines/third_party_baselines/official/VOCAL_EquiVOCAL/EQUI-VOCAL-main/inputs/warsaw/(Eastward2(o0), HighAccel(o0, 2.0)); (Eastward2(o1), HighAccel(o1, 2.0))_labels.json",216477,third_party,exclude,,external/unvalidated baseline source or metadata,third_party_license_unclear_or_external,false,false,false
